  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:51:10     14.34     94.02     59.51     47.90
14:51:11     15.68     95.97     60.19     48.40
14:51:12     15.33     95.99     59.90     48.28
14:51:13     14.16     95.68     60.05     48.17
14:51:14     12.92     94.13     58.90     47.47
14:51:15     15.31     96.11     59.16     47.47
14:51:16     15.78     93.66     58.19     46.89
14:51:17     14.08     95.93     60.30     48.52
14:51:18     14.67     95.17     59.47     47.82
14:51:19     14.31     95.36     59.84     48.13
14:51:20     17.63     96.08     58.75     47.27
14:51:21     14.61     96.01     58.90     47.24
14:51:22     13.96     94.47     58.61     47.24
14:51:23     13.34     94.03     58.74     47.24
14:51:24     13.47     93.51     58.61     47.01
14:51:25     13.65     93.68     58.47     47.01
14:51:26     12.19     93.66     58.61     47.24
14:51:27     12.79     93.22     58.45     46.89
14:51:28     13.84     94.44     58.90     47.47
14:51:29     13.52     93.22     58.63     47.04
14:51:30     14.03     92.93     58.11     46.86
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:51:31     11.87     93.44     58.45     47.01
14:51:32     14.67     92.93     58.32     46.89
14:51:33     13.05     93.00     58.16     46.78
14:51:34     12.25     92.44     58.03     46.54
14:51:35     14.75     93.50     58.47     47.01
14:51:36     14.79     95.17     58.16     46.89
14:51:37     13.03     92.72     58.47     47.01
14:51:38     11.76     93.19     58.45     46.89
14:51:39     14.51     93.65     58.61     47.12
14:51:40     13.48     94.11     58.92     47.50
14:51:41     13.81     94.84     59.53     47.90
14:51:42     13.90     95.64     60.05     48.28
14:51:43     13.92     95.82     59.90     48.17
14:51:44     14.58     95.20     59.76     48.05
14:51:45     14.35     95.97     60.05     48.28
14:51:46     14.22     95.40     59.90     48.17
14:51:47     14.36     95.77     60.45     48.52
14:51:48     12.60     96.52     60.50     48.78
14:51:49     14.71     96.45     60.34     48.52
14:51:50     15.32     93.80     58.98     47.39
14:51:51     14.59     95.81     59.84     48.25
14:51:52     14.24     93.66     58.61     47.12
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:51:53     13.52     92.22     58.30     46.78
14:51:54     14.14     93.78     58.45     47.12
14:51:55     12.45     93.37     58.61     47.01
14:51:56     14.36     93.31     58.32     46.89
14:51:57     13.06     93.02     58.19     46.89
14:51:58     12.80     93.05     58.43     47.01
14:51:59     13.36     92.78     58.59     47.01
14:52:00     13.52     93.39     58.88     47.50
14:52:01     13.91     93.01     58.73     47.15
14:52:02     12.84     93.33     58.45     47.01
14:52:03     16.32     94.58     58.14     46.78
14:52:04     13.21     91.11     58.30     47.01
14:52:05     13.71     93.33     58.61     47.13
14:52:06     14.54     93.18     58.32     46.89
14:52:07     14.90     96.29     58.61     47.01
14:52:08     14.20     93.20     58.32     47.01
14:52:09     12.17     92.69     58.03     46.66
14:52:10     13.47     93.66     58.77     47.27
14:52:11     13.93     91.89     57.67     46.39
14:52:12     12.76     92.59     58.01     46.66
14:52:13     13.44     92.64     58.03     46.66
14:52:14     15.75     92.15     57.74     46.31
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:52:15     13.94     92.72     58.03     46.77
14:52:16     14.91     93.39     58.45     47.01
14:52:17     12.01     86.72     58.42     47.24
14:52:18     14.17     93.69     58.61     47.12
14:52:19     12.78     93.49     58.61     47.01
14:52:20     14.68     93.88     58.69     47.38
14:52:21     12.99     93.27     58.69     47.09
14:52:22     13.87     93.61     58.48     47.01
14:52:23     12.35     92.21     57.88     46.54
14:52:24     13.82     93.15     58.19     46.78
14:52:25     12.52     93.15     58.16     46.89
14:52:26     12.97     93.29     58.32     46.89
14:52:27     14.31     93.03     58.45     46.89
14:52:28     14.31     92.88     58.03     46.77
14:52:29     12.79     93.48     58.32     46.89
14:52:30     16.26     95.09     58.11     46.80
14:52:31     12.04     92.65     58.18     46.80
14:52:32     13.84     91.91     57.61     46.31
14:52:33     13.00     93.18     58.32     46.89
14:52:34     12.69     92.56     58.01     46.66
14:52:35     12.98     92.51     57.90     46.54
14:52:36     14.68     96.46     59.72     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:52:37     14.19     95.68     59.48     47.71
14:52:38     12.54     94.83     59.32     47.82
14:52:39     13.42     94.74     59.74     48.05
14:52:40     12.27     94.42     59.19     47.62
14:52:41     12.72     94.22     59.27     47.67
14:52:42     13.09     94.54     59.19     47.59
14:52:43     14.54     94.55     59.19     47.59
14:52:44     15.02     95.33     59.87     48.17
14:52:45     13.40     95.48     59.76     48.05
14:52:46     14.32     95.11     59.74     48.05
14:52:47     13.89     96.16     60.34     48.40
14:52:48     14.33     93.69     58.87     47.47
14:52:49     12.50     94.39     59.03     47.47
14:52:50     14.20     94.57     59.34     47.73
14:52:51     15.31     93.38     58.96     47.32
14:52:52     15.54     94.50     59.32     47.70
14:52:53     14.20     95.02     59.61     48.05
14:52:54     15.39     94.75     59.85     48.17
14:52:55     12.61     95.59     59.90     48.17
14:52:56     13.53     95.24     59.90     48.17
14:52:57     13.42     95.47     60.03     48.28
14:52:58     13.63     95.61     60.03     48.28
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:52:59     14.57     95.33     60.16     48.40
14:53:00     16.63     97.20     59.96     48.25
14:53:01     14.54     95.06     60.00     48.32
14:53:02     13.94     95.22     59.77     47.94
14:53:03     15.18     95.11     59.74     48.05
14:53:04     14.47     95.75     59.90     48.28
14:53:05     14.72     95.19     59.87     48.17
14:53:06     14.17     96.46     60.61     48.75
14:53:07     13.85     95.70     60.05     48.28
14:53:08     15.75     96.39     59.32     47.71
14:53:09     14.78     94.81     58.90     47.24
14:53:10     14.24     94.55     59.34     47.73
14:53:11     14.50     94.30     59.18     47.67
14:53:12     13.06     93.02     58.70     47.24
14:53:13     14.77     93.68     59.14     47.59
14:53:14     14.27     94.57     59.34     47.59
14:53:15     14.69     95.46     59.61     48.05
14:53:16     14.31     94.62     60.01     48.17
14:53:17     18.30     99.55     59.47     47.94
14:53:18     14.69     96.79     60.18     48.28
14:53:19     12.40     95.12     59.88     48.17
14:53:20     12.80     95.57     60.05     48.43
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:53:21     13.99     95.01     59.55     47.90
14:53:22     13.78     95.01     59.87     48.17
14:53:23     14.77     94.54     59.86     48.05
14:53:24     14.80     95.03     59.59     48.05
14:53:25     15.26     95.68     59.92     48.17
14:53:26     14.13     95.44     59.76     48.05
14:53:27     14.71     95.11     59.19     47.59
14:53:28     13.96     95.73     59.90     48.17
14:53:29     14.59     94.91     59.61     47.82
14:53:30     15.01     93.93     59.05     47.62
14:53:31     13.72     93.15     59.00     47.38
14:53:32     14.36     93.48     58.59     47.24
14:53:33     13.31     93.77     58.76     47.24
14:53:34     13.40     94.14     58.90     47.36
14:53:35     14.90     93.26     58.45     47.01
14:53:36     14.40     92.82     58.16     46.78
14:53:37     13.94     94.33     59.05     47.47
14:53:38     15.56     96.67     58.90     47.36
14:53:39     14.03     94.16     58.89     47.35
14:53:40     14.16     92.58     58.11     46.63
14:53:41     13.93     91.88     57.80     46.51
14:53:42     13.59     92.11     57.85     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:53:43     12.48     92.91     58.32     46.89
14:53:44     13.16     93.21     58.32     46.89
14:53:45     12.79     92.56     58.41     47.01
14:53:46     13.62     92.41     58.16     46.66
14:53:47     14.71     92.88     58.30     47.01
14:53:48     12.80     93.49     58.45     47.01
14:53:49     13.52     92.89     58.19     46.78
14:53:50     12.59     92.76     58.46     46.92
14:53:51     14.26     93.01     58.31     47.04
14:53:52     12.92     92.77     58.03     46.66
14:53:53     13.17     91.53     57.85     46.43
14:53:54     14.13     92.69     58.16     46.78
14:53:55     11.81     93.25     58.59     47.12
14:53:56     13.86     95.13     58.03     46.78
14:53:57     12.88     93.56     58.45     46.89
14:53:58     14.10     92.24     57.88     46.66
14:53:59     13.64     92.34     57.74     46.43
14:54:00     13.73     93.00     58.45     47.04
14:54:01     15.06     92.77     58.18     46.80
14:54:02     12.42     92.45     57.90     46.54
14:54:03     14.33     92.28     58.28     46.78
14:54:04     12.27     92.68     57.90     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:54:05     14.79     92.10     57.59     46.31
14:54:06     13.81     93.19     58.47     46.89
14:54:07     13.21     93.31     58.32     47.01
14:54:08     12.41     93.50     58.59     47.12
14:54:09     13.47     93.33     58.61     47.12
14:54:10     11.15     93.50     58.61     47.15
14:54:11     13.71     93.42     58.82     47.21
14:54:12     15.34     95.81     58.61     47.12
14:54:13     13.88     94.15     58.45     47.12
14:54:14     14.48     92.90     58.32     46.78
14:54:15     12.96     93.49     58.32     47.01
14:54:16     14.17     93.58     58.47     47.01
14:54:17     13.19     93.65     58.88     47.24
14:54:18     13.29     93.53     58.32     47.01
14:54:19     14.13     92.74     58.03     46.66
14:54:20     14.84     92.51     58.06     46.69
14:54:21     14.64     92.13     58.02     46.69
14:54:22     15.94     92.15     57.74     46.31
14:54:23     15.70     92.42     57.74     46.54
14:54:24     13.76     92.80     58.17     46.78
14:54:25     17.53     94.59     58.14     46.78
14:54:26     14.00     96.23     60.05     48.17
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:54:27     15.01     96.85     60.88     49.10
14:54:28     14.45     95.45     60.70     48.86
14:54:29     15.00     93.81     59.30     47.71
14:54:30     14.82     91.79     57.80     46.51
14:54:31     16.11     92.57     58.11     46.62
14:54:32     15.43     93.09     58.43     47.01
14:54:33     16.37     94.44     59.19     47.70
14:54:34     15.98     95.67     60.03     48.17
14:54:35     17.23     95.57     60.03     48.40
14:54:36     18.19     98.04     59.76     48.05
14:54:37     15.54     95.49     60.18     48.28
14:54:38     13.75     96.15     60.18     48.52
14:54:39     16.02     95.34     59.76     47.94
14:54:40     15.44     94.84     59.48     47.97
14:54:41     14.40     95.54     60.04     48.20
14:54:42     17.13     94.50     59.32     47.70
14:54:43     13.98     92.79     57.90     46.66
14:54:44     15.67     93.22     58.32     46.89
14:54:45     14.26     93.52     58.45     47.01
14:54:46     14.31     93.33     58.74     47.12
14:54:47     13.82     94.89     59.32     47.82
14:54:48     14.60     95.48     59.92     48.05
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:54:49     14.38     93.59     58.85     47.47
14:54:50     13.43     93.63     59.19     47.50
14:54:51     15.19     95.40     59.69     48.13
14:54:52     14.35     94.63     59.99     48.28
14:54:53     15.19     95.66     60.05     48.28
14:54:54     16.57     96.23     59.74     47.94
14:54:55     17.69     98.31     59.16     47.70
14:54:56     15.10     95.36     59.87     48.17
14:54:57     14.10     95.18     59.76     47.94
14:54:58     14.99     94.87     59.59     48.05
14:54:59     13.09     95.04     59.76     47.94
14:55:00     15.05     94.76     59.48     47.97
14:55:01     14.84     94.47     59.67     48.02
14:55:02     14.31     94.45     59.30     47.70
14:55:03     17.13     94.43     59.19     47.59
14:55:04     15.68     93.34     58.74     47.12
14:55:05     14.45     95.21     59.61     48.05
14:55:06     14.27     93.15     59.76     48.05
14:55:07     15.31     94.87     59.45     47.82
14:55:08     17.28     93.36     58.61     47.12
14:55:09     16.04     95.05     59.74     48.05
14:55:10     15.16     94.89     59.48     47.85
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:55:11     13.40     94.61     59.44     47.69
14:55:12     15.16     93.83     58.74     47.36
14:55:13     17.03     95.25     57.87     46.54
14:55:14     15.13     92.93     58.19     46.78
14:55:15     14.77     93.14     58.48     47.05
14:55:16     16.22     92.62     58.03     46.66
14:55:17     14.40     92.44     57.74     46.43
14:55:18     16.13     92.91     58.32     46.78
14:55:19     13.92     94.95     59.47     47.82
14:55:20     15.43     94.57     59.13     47.67
14:55:21     14.44     94.57     59.19     47.59
14:55:22     16.04     95.79     59.27     47.55
14:55:23     15.81     97.05     60.70     48.87
14:55:24     15.55     95.10     59.47     47.82
14:55:25     14.00     95.95     59.92     48.17
14:55:26     14.43     95.37     59.61     48.05
14:55:27     15.87     95.50     60.16     48.40
14:55:28     15.51     93.90     59.30     47.70
14:55:29     14.43     92.27     58.14     46.66
14:55:30     15.77     93.59     58.77     47.27
14:55:31     14.66     93.65     59.14     47.59
14:55:32     15.22     93.39     58.55     47.09
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:55:33     14.78     94.80     59.03     47.59
14:55:34     17.18     96.38     59.03     47.47
14:55:35     15.62     94.31     59.32     47.59
14:55:36     16.28     92.89     58.97     47.47
14:55:37     16.72     93.65     58.47     47.12
14:55:38     14.05     93.73     58.61     47.12
14:55:39     16.14     93.68     58.74     47.12
14:55:40     15.04     93.24     58.53     47.20
14:55:41     15.62     94.37     59.03     47.47
14:55:42     15.09     94.54     59.40     47.78
14:55:43     16.01     96.96     60.78     48.75
14:55:44     15.22     95.88     60.56     48.86
14:55:45     15.23     95.64     60.18     48.40
14:55:46     15.89     96.10     60.47     48.63
14:55:47     14.55     95.27     60.43     48.63
14:55:48     15.21     96.25     60.18     48.28
14:55:49     15.53     96.21     60.61     48.86
14:55:50     14.89     92.25     57.96     46.57
14:55:51     15.34     93.42     58.74     47.24
14:55:52     15.57     94.05     58.82     47.44
14:55:53     14.63     92.62     58.03     46.66
14:55:54     17.34     94.34     58.32     46.77
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:55:55     14.93     93.77     57.90     46.54
14:55:56     13.05     92.79     57.88     46.66
14:55:57     15.25     92.45     57.90     46.54
14:55:58     14.30     91.78     57.59     46.31
14:55:59     16.02     93.50     58.45     47.01
14:56:00     15.23     92.72     58.11     46.74
14:56:01     16.25     92.51     58.03     46.66
14:56:02     13.25     92.21     58.62     47.15
14:56:03     15.19     93.06     58.16     46.78
14:56:04     14.26     92.86     58.19     46.66
14:56:05     16.03     92.34     58.01     46.77
14:56:06     14.90     93.21     58.16     46.78
14:56:07     14.44     93.20     58.47     46.89
14:56:08     15.43     92.92     58.16     46.89
14:56:09     16.60     93.19     58.32     46.89
14:56:10     15.98     93.21     58.48     46.92
14:56:11     14.67     92.31     57.74     46.54
14:56:12     15.47     92.71     58.11     46.74
14:56:13     16.36     93.01     58.16     46.78
14:56:14     16.03     96.75     59.18     47.59
14:56:15     16.83     95.12     59.47     47.70
14:56:16     15.50     95.34     59.61     47.94
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:56:17     16.25     95.65     59.92     48.17
14:56:18     15.33     95.04     59.45     47.93
14:56:19     15.58     93.86     59.56     47.94
14:56:20     15.72     95.37     60.03     48.31
14:56:21     14.98     95.65     60.18     48.28
14:56:22     15.34     94.99     59.49     47.97
14:56:23     16.24     94.87     59.59     47.94
14:56:24     16.00     92.59     57.90     46.54
14:56:25     16.23     92.71     58.03     46.66
14:56:26     13.58     92.75     58.16     46.66
14:56:27     15.79     90.96     57.04     45.87
14:56:28     13.49     93.02     58.03     46.78
14:56:29     14.10     92.45     58.17     46.78
14:56:30     14.30     92.14     57.88     46.57
14:56:31     12.59     91.97     57.74     46.31
14:56:32     15.42     92.55     57.89     46.69
14:56:33     14.81     92.25     57.90     46.43
14:56:34     15.85     92.72     57.88     46.66
14:56:35     14.77     92.76     58.16     46.78
14:56:36     14.33     92.41     58.03     46.54
14:56:37     13.14     93.39     58.32     47.01
14:56:38     15.55     94.86     58.03     46.66
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:56:39     14.61     93.57     58.19     46.78
14:56:40     12.37     93.25     58.48     47.04
14:56:41     14.16     93.27     58.32     46.89
14:56:42     15.32     94.92     58.31     46.92
14:56:43     16.13     95.49     58.32     46.78
14:56:44     14.81     93.65     58.30     47.01
14:56:45     12.80     95.41     58.59     47.12
14:56:46     15.45     93.96     58.45     47.01
14:56:47     13.04     93.34     58.48     47.01
14:56:48     14.44     93.19     58.32     46.89
14:56:49     16.55     94.33     57.74     46.43
14:56:50     13.65     91.28     58.32     46.92
14:56:51     13.91     90.57     58.19     46.66
14:56:52     14.81     92.90     58.18     46.92
14:56:53     15.56     92.28     57.74     46.43
14:56:54     15.25     92.75     58.30     46.77
14:56:55     15.20     93.19     58.32     46.89
14:56:56     14.59     92.93     58.03     46.78
14:56:57     14.63     91.51     57.32     45.96
14:56:58     14.46     92.73     58.03     46.66
14:56:59     14.92     91.96     57.99     46.78
14:57:00     17.07     92.22     57.82     46.51
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:57:01     16.24     92.62     57.88     46.54
14:57:02     14.58     93.36     58.56     47.09
14:57:03     15.17     92.76     58.17     46.78
14:57:04     13.96     93.93     58.88     47.36
14:57:05     15.39     93.75     58.90     47.36
14:57:06     13.67     94.34     59.16     47.59
14:57:07     13.98     94.91     59.47     47.70
14:57:08     13.21     93.91     58.76     47.36
14:57:09     13.64     94.72     59.32     47.71
14:57:10     13.34     93.37     58.88     47.39
14:57:11     14.85     93.83     58.90     47.36
14:57:12     13.85     94.23     59.33     47.73
14:57:13     15.22     94.44     59.74     48.05
14:57:14     14.17     94.54     59.59     47.82
14:57:15     14.71     96.23     60.05     48.40
14:57:16     13.26     94.34     60.12     48.29
14:57:17     13.34     95.44     59.61     48.05
14:57:18     13.45     95.04     60.30     48.52
14:57:19     13.20     95.52     59.90     48.17
14:57:20     14.10     93.94     58.98     47.39
14:57:21     13.50     94.52     59.56     48.05
14:57:22     14.03     95.70     60.00     48.25
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:57:23     13.89     93.50     58.74     47.12
14:57:24     13.73     93.23     58.43     47.12
14:57:25     14.26     94.07     58.90     47.36
14:57:26     13.21     94.12     58.90     47.36
14:57:27     13.41     94.72     59.34     47.71
14:57:28     13.88     94.61     59.19     47.59
14:57:29     12.99     88.89     59.14     47.59
14:57:30     14.76     95.24     59.92     48.20
14:57:31     14.58     95.46     59.90     48.05
14:57:32     13.63     95.32     59.98     48.25
14:57:33     12.76     95.96     60.19     48.40
14:57:34     14.91     94.72     59.32     47.71
14:57:35     12.96     92.76     57.90     46.66
14:57:36     14.00     93.01     58.17     46.78
14:57:37     15.67     92.75     58.03     46.66
14:57:38     13.96     92.79     58.03     46.66
14:57:39     14.43     92.71     58.03     46.66
14:57:40     15.39     94.88     58.19     46.81
14:57:41     13.26     93.29     58.03     46.66
14:57:42     14.05     92.44     57.98     46.51
14:57:43     13.89     92.88     58.17     46.89
14:57:44     13.74     92.94     58.30     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:57:45     13.95     94.08     59.32     47.59
14:57:46     14.62     95.65     59.76     48.17
14:57:47     13.19     96.00     60.05     48.29
14:57:48     14.60     95.46     59.90     48.05
14:57:49     14.09     95.22     59.61     47.94
14:57:50     13.05     95.27     60.19     48.43
14:57:51     15.97     95.27     59.61     48.05
14:57:52     15.78     94.48     59.67     47.90
14:57:53     19.28     95.42     59.68     48.17
14:57:54     18.04     95.14     60.23     48.52
14:57:55     16.43     94.31     60.39     48.63
14:57:56     15.96     93.90     60.48     48.75
14:57:57     15.74     95.17     60.83     48.98
14:57:58     14.40     90.15     57.36     45.96
14:57:59     16.49     93.81     59.55     48.05
14:58:00     15.45     94.61     59.88     48.20
14:58:01     15.89     93.02     58.19     46.78
14:58:02     14.34     93.49     58.60     47.15
14:58:03     14.06     94.21     58.92     47.37
14:58:04     15.25     95.03     58.32     46.78
14:58:05     16.83     93.90     58.32     46.89
14:58:06     15.74     93.16     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:58:07     17.40     94.60     59.05     47.59
14:58:08     16.39     94.83     59.45     47.82
14:58:09     16.27     94.32     59.32     47.59
14:58:10     15.29     95.53     59.79     48.08
14:58:11     14.14     95.66     60.17     48.40
14:58:12     14.29     94.80     59.89     48.31
14:58:13     15.28     93.62     58.61     47.01
14:58:14     13.95     92.99     58.16     46.89
14:58:15     14.09     93.48     58.47     46.89
14:58:16     12.61     92.68     58.03     46.78
14:58:17     12.50     93.46     58.45     47.01
14:58:18     12.42     89.73     57.83     46.55
14:58:19     12.30     92.40     57.90     46.43
14:58:20     15.22     92.47     58.04     46.69
14:58:21     14.12     93.24     58.19     46.89
14:58:22     15.45     93.19     58.46     46.90
14:58:23     14.85     92.43     58.99     47.59
14:58:24     14.19     92.65     58.03     46.66
14:58:25     16.36     94.59     59.45     47.82
14:58:26     17.49     94.77     58.01     46.66
14:58:27     15.04     93.91     58.74     47.24
14:58:28     17.39     95.87     58.48     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:58:29     15.83     91.97     57.59     46.31
14:58:30     17.31     94.51     58.03     46.81
14:58:31     17.31     93.00     58.43     46.89
14:58:32     14.96     92.50     58.13     46.92
14:58:33     17.22     91.99     58.14     46.78
14:58:34     15.39     94.13     59.03     47.47
14:58:35     14.49     92.54     57.87     46.54
14:58:36     14.34     92.44     58.03     46.54
14:58:37     14.24     93.13     58.18     46.89
14:58:38     13.03     93.09     58.61     47.01
14:58:39     14.28     92.02     57.59     46.31
14:58:40     12.82     92.54     57.90     46.69
14:58:41     14.32     92.51     58.03     46.54
14:58:42     14.15     93.05     58.11     46.86
14:58:43     14.43     92.89     58.19     46.78
14:58:44     13.75     92.94     58.32     46.77
14:58:45     13.34     92.82     58.03     46.78
14:58:46     13.54     92.97     58.16     46.66
14:58:47     12.73     93.82     58.47     47.12
14:58:48     12.13     92.73     58.43     47.01
14:58:49     13.16     92.58     58.03     46.54
14:58:50     13.03     93.77     58.90     47.38
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:58:51     13.02     92.99     60.17     48.52
14:58:52     12.19     92.88     60.14     48.60
14:58:53     11.98     93.63     59.01     47.36
14:58:54     12.56     93.22     58.18     46.89
14:58:55     13.16     93.22     58.45     46.89
14:58:56     13.97     95.25     60.03     48.28
14:58:57     13.11     95.19     59.87     48.28
14:58:58     14.68     93.52     59.54     47.94
14:58:59     12.33     94.17     59.03     47.47
14:59:00     14.66     94.06     59.46     47.85
14:59:01     13.02     95.02     59.61     47.94
14:59:02     15.34     94.57     59.99     48.28
14:59:03     13.88     94.63     60.00     48.31
14:59:04     13.83     93.99     59.96     48.17
14:59:05     14.34     94.03     59.41     47.94
14:59:06     13.72     93.23     58.32     46.89
14:59:07     12.89     92.78     58.16     46.78
14:59:08     13.70     92.76     58.43     47.01
14:59:09     13.41     91.97     57.74     46.31
14:59:10     14.08     93.06     58.34     47.04
14:59:11     15.06     92.45     58.17     46.66
14:59:12     14.17     92.68     58.81     47.47
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:59:13     14.17     92.90     60.87     48.95
14:59:14     14.90     93.83     60.34     48.75
14:59:15     14.68     94.39     59.18     47.59
14:59:16     14.05     93.46     58.59     47.12
14:59:17     14.55     95.19     59.76     48.05
14:59:18     13.62     95.79     59.90     48.17
14:59:19     13.91     95.17     59.63     47.94
14:59:20     15.65     94.85     59.61     47.97
14:59:21     12.95     95.79     59.76     48.05
14:59:22     18.28    100.10     59.90     48.17
14:59:23     11.97     96.62     60.42     48.48
14:59:24     14.51     95.46     60.03     48.40
14:59:25     13.96     95.54     59.90     48.17
14:59:26     14.25     95.09     59.78     48.09
14:59:27     13.96     95.23     60.01     48.29
14:59:28     13.92     96.28     60.34     48.52
14:59:29     15.74     95.93     60.05     48.28
14:59:30     13.78     95.12     60.22     48.35
14:59:31     15.05     95.78     60.03     48.40
14:59:32     17.92     97.35     59.61     47.94
14:59:33     15.97     91.51     59.60     47.90
14:59:34     17.07     93.18     58.32     46.89
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:59:35     15.34     92.95     58.32     46.78
14:59:36     14.96     92.47     57.74     46.54
14:59:37     16.16     95.85     60.16     48.40
14:59:38     16.58     94.09     59.90     48.17
14:59:39     14.43     95.03     59.47     47.82
14:59:40     14.75     93.60     58.84     47.20
14:59:41     16.68     95.24     59.47     47.94
14:59:42     17.32     95.36     59.76     47.94
14:59:43     16.49     88.26     60.24     48.48
14:59:44     16.79     95.56     59.76     48.05
14:59:45     14.00     95.55     59.87     48.28
14:59:46     17.49     94.37     59.32     47.70
14:59:47     17.16     95.75     60.05     48.28
14:59:48     15.76     95.81     60.03     48.28
14:59:49     16.42     94.07     58.90     47.36
14:59:50     14.13     94.28     59.13     47.55
14:59:51     14.86     94.99     59.61     47.94
14:59:52     13.95     94.84     59.45     47.82
14:59:53     12.34     89.34     59.59     48.02
14:59:54     13.30     93.83     58.74     47.36
14:59:55     16.28     94.89     59.59     47.94
14:59:56     14.20     95.09     59.76     47.94
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
14:59:57     12.72     94.52     59.43     47.94
14:59:58     13.59     94.59     59.45     47.82
14:59:59     15.45     97.87     59.77     47.94
15:00:00     12.60     95.17     59.67     48.12
15:00:01     12.17     94.85     59.45     47.82
15:00:02     13.02     95.04     59.90     48.17
15:00:03     15.10     95.48     59.91     48.20
15:00:04     12.75     95.01     60.14     48.40
15:00:05     13.09     95.91     60.05     48.28
15:00:06     12.44     96.25     60.19     48.40
15:00:07     15.60     96.00     59.61     47.82
15:00:08     12.65     96.62     60.01     48.40
15:00:09     13.13     96.11     60.34     48.40
15:00:10     14.99     96.28     60.61     48.78
15:00:11     13.90     95.80     60.45     48.75
15:00:12     14.79     95.79     59.90     48.17
15:00:13     14.48     94.66     59.55     47.90
15:00:14     14.08     95.50     60.16     48.40
15:00:15     16.62     97.84     60.45     48.52
15:00:16     15.74     95.20     59.16     47.70
15:00:17     14.75     93.13     58.21     46.81
15:00:18     14.60     93.37     58.47     47.01
  Time         enp1s0f0            enp6s0f1     
HH:MM:SS   KB/s in  KB/s out   KB/s in  KB/s out
15:00:19     15.67     95.08     58.61     47.12
15:00:20     14.14     93.77     58.61     47.15
15:00:21     15.59     92.81     58.08     46.70
15:00:22     13.68     92.80     58.32     46.78
15:00:23     13.78     93.03     58.18     46.92
15:00:24     14.95     94.14     58.90     47.36
15:00:25     14.26     94.27     59.32     47.59
15:00:26     10.84     63.95     40.03     32.22
15:00:27      5.62      0.00      0.00      0.00
15:00:28      4.62      0.00      0.00      0.00
15:00:29      5.15      0.00      0.00      0.00
15:00:30      5.09      0.00      0.00      0.00
15:00:31      4.97      0.00      0.00      0.00
15:00:32      5.38      1.22     28.97     25.46
15:00:33      4.82      0.43     59.09     52.07
15:00:34      4.39      0.43     59.47     52.45
15:00:35      5.48      0.00     58.92     51.96
15:00:36      4.39      0.48     58.31     51.30
15:00:37      4.21      0.00     57.79     51.03
15:00:38      4.62      0.00     57.70     51.06
15:00:39      4.79      0.29     56.83     49.99
15:00:40      5.28      2.61     58.10     51.35
  Time         enp1s0f0            enp6s0f1     
